Date,댐수위,저수량,강우량
2008-07-19,101.2,254.674,6.9
2008-07-20,101.2,254.674,23.1
2008-07-21,101.2,254.674,5.9
2008-07-22,101.13,253.358,0
2008-07-23,101.05,251.861,0
2008-07-24,100.96,250.184,1.7
2008-07-25,100.92,249.442,12.1
2008-07-26,100.85,248.146,0
2008-07-27,100.76,246.488,0.4
2008-07-28,100.66,244.654,0.6
2008-07-29,100.54,242.468,0
2008-07-30,100.49,241.561,11.8
2008-07-31,100.42,240.296,0
2008-08-01,100.33,238.676,0
2008-08-02,100.23,236.886,0
2008-08-03,100.16,235.639,12.2
2008-08-04,100.06,233.866,0
2008-08-05,99.96,232.103,0
2008-08-06,99.86,230.349,0
2008-08-07,99.75,228.431,0
2008-08-08,99.64,226.525,1.4
2008-08-09,99.54,224.803,0.4
2008-08-10,99.44,223.09,0.2
2008-08-11,99.34,221.387,3.7
2008-08-12,99.58,225.491,67.2
2008-08-13,99.63,226.353,2.5
2008-08-14,99.61,226.008,0
2008-08-15,99.56,225.147,0.8
2008-08-16,99.53,224.631,5.6
2008-08-17,99.51,224.288,0
2008-08-18,99.46,223.432,1
2008-08-19,99.4,222.407,0
2008-08-20,99.33,221.217,0
2008-08-21,99.25,219.862,0
2008-08-22,99.21,219.187,21.2
2008-08-23,99.18,218.681,0
2008-08-24,99.13,217.841,3.5
2008-08-25,99.08,217.003,0.5
2008-08-26,99.03,216.167,0
2008-08-27,98.97,215.168,0
2008-08-28,98.91,214.171,0
2008-08-29,98.85,213.178,0
2008-08-30,98.78,212.024,0
2008-08-31,98.72,211.039,0
2008-09-01,98.67,210.22,3.5
2008-09-02,98.62,209.404,1.4
2008-09-03,98.56,208.427,0.2
2008-09-04,98.51,207.616,0
2008-09-05,98.45,206.645,0
2008-09-06,98.4,205.839,0.7
2008-09-07,98.35,205.035,0
2008-09-08,98.29,204.073,0
2008-09-09,98.23,203.115,0
2008-09-10,98.18,202.319,0
2008-09-11,98.14,201.684,10.1
2008-09-12,98.09,200.892,0.8
2008-09-13,98.04,200.102,0
2008-09-14,97.99,199.314,0
2008-09-15,97.95,198.686,2.3
2008-09-16,97.91,198.059,0
2008-09-17,97.86,197.278,0.3
2008-09-18,97.82,196.654,0
2008-09-19,97.77,195.877,0
2008-09-20,97.72,195.101,2.4
2008-09-21,97.68,194.483,8
2008-09-22,97.64,193.865,0
2008-09-23,97.6,193.25,0
2008-09-24,97.56,192.635,0.9
2008-09-25,97.51,191.87,0.4
2008-09-26,97.44,190.801,0
2008-09-27,97.38,189.889,0
2008-09-28,97.32,188.979,0
2008-09-29,97.26,188.073,0.3
2008-09-30,97.2,187.17,0
2008-10-01,97.13,186.121,0
2008-10-02,97.07,185.225,0
2008-10-03,97.03,184.629,0
2008-10-04,96.99,184.035,0
2008-10-05,96.94,183.294,0.5
2008-10-06,96.9,182.703,0.2
2008-10-07,96.86,182.114,0
2008-10-08,96.81,181.378,0
2008-10-09,96.77,180.792,0
2008-10-10,96.73,180.206,0
2008-10-11,96.69,179.623,0
2008-10-12,96.64,178.895,0
2008-10-13,96.6,178.314,0
2008-10-14,96.55,177.59,0
2008-10-15,96.51,177.012,0
2008-10-16,96.47,176.436,0
2008-10-17,96.43,175.861,0
2008-10-18,96.38,175.144,0
2008-10-19,96.34,174.572,0
2008-10-20,96.3,174.002,0
2008-10-21,96.26,173.432,0
2008-10-22,96.24,173.148,19.5
2008-10-23,96.2,172.581,0.9
2008-10-24,96.17,172.157,0
2008-10-25,96.13,171.592,0
2008-10-26,96.09,171.028,0.4
2008-10-27,96.05,170.466,0
2008-10-28,96.01,169.905,0
2008-10-29,95.97,169.346,0
2008-10-30,95.93,168.787,0
2008-10-31,95.89,168.231,0.6
2008-11-01,95.85,167.675,0
2008-11-02,95.82,167.259,0
2008-11-03,95.79,166.844,0
2008-11-04,95.75,166.292,0
2008-11-05,95.73,166.016,0
2008-11-06,95.7,165.604,0
2008-11-07,95.66,165.054,0.5
2008-11-08,95.63,164.643,0.5
2008-11-09,95.6,164.233,0
2008-11-10,95.57,163.823,0
2008-11-11,95.53,163.278,0
2008-11-12,95.5,162.87,0
2008-11-13,95.46,162.328,0
2008-11-14,95.43,161.921,0
2008-11-15,95.39,161.381,0
2008-11-16,95.36,160.976,0
2008-11-17,95.32,160.438,0
2008-11-18,95.29,160.036,0
2008-11-19,95.25,159.5,1
2008-11-20,95.22,159.098,0.3
2008-11-21,95.19,158.698,1.7
2008-11-22,95.16,158.298,0
2008-11-23,95.12,157.767,0
2008-11-24,95.1,157.501,8.5
2008-11-25,95.07,157.104,0.6
2008-11-26,95.04,156.707,0
2008-11-27,95.01,156.311,4.2
2008-11-28,94.98,155.92,1.9
2008-11-29,94.94,155.391,1
2008-11-30,94.91,154.996,0
2008-12-01,94.88,154.601,0
2008-12-02,94.85,154.206,0
2008-12-03,94.81,153.682,0
2008-12-04,94.78,153.289,2.8
2008-12-05,94.75,152.897,0
2008-12-06,94.72,152.506,0
2008-12-07,94.68,151.985,0.4
2008-12-08,94.65,151.595,0
2008-12-09,94.61,151.076,0
2008-12-10,94.58,150.688,0
2008-12-11,94.54,150.171,0
2008-12-12,94.5,149.656,0
2008-12-13,94.46,149.142,0
2008-12-14,94.43,148.757,0
2008-12-15,94.39,148.244,0
2008-12-16,94.36,147.861,0
2008-12-17,94.31,147.224,0
2008-12-18,94.28,146.842,0
2008-12-19,94.23,146.207,0
2008-12-20,94.19,145.701,0
2008-12-21,94.15,145.196,0.7
2008-12-22,94.1,144.566,0.5
2008-12-23,94.05,143.938,0.6
2008-12-24,94,143.312,0
2008-12-25,93.95,142.688,0
2008-12-26,93.91,142.19,0
2008-12-27,93.86,141.569,0
2008-12-28,93.81,140.95,0
2008-12-29,93.76,140.333,0
2008-12-30,93.7,139.594,0
2008-12-31,93.66,139.103,0
2009-01-01,93.62,138.614,0
2009-01-02,93.58,138.125,0
2009-01-03,93.53,137.516,0
2009-01-04,93.49,137.03,0
2009-01-05,93.44,136.424,0
2009-01-06,93.4,135.941,0
2009-01-07,93.35,135.338,0
2009-01-08,93.31,134.858,0
2009-01-09,93.25,134.139,0
2009-01-10,93.21,133.661,0
2009-01-11,93.17,133.184,0
2009-01-12,93.12,132.59,0
2009-01-13,93.08,132.116,0
2009-01-14,93.03,131.524,0
2009-01-15,92.99,131.053,0
2009-01-16,92.94,130.465,0
2009-01-17,92.9,129.996,0
2009-01-18,92.85,129.411,4.9
2009-01-19,92.81,128.944,0
2009-01-20,92.76,128.363,0
2009-01-21,92.72,127.899,0
2009-01-22,92.67,127.32,0
2009-01-23,92.62,126.744,0
2009-01-24,92.57,126.169,0
2009-01-25,92.52,125.596,0
2009-01-26,92.47,125.024,0
2009-01-27,92.43,124.568,0
2009-01-28,92.37,123.887,0
2009-01-29,92.33,123.434,1.5
2009-01-30,92.29,122.982,3.5
2009-01-31,92.24,122.418,0
2009-02-01,92.2,121.969,0
2009-02-02,92.15,121.408,0
2009-02-03,92.1,120.85,2.1
2009-02-04,92.05,120.293,0
2009-02-05,92.01,119.849,0
2009-02-06,91.97,119.405,0
2009-02-07,91.91,118.743,0
2009-02-08,91.87,118.302,0
2009-02-09,91.82,117.753,0
2009-02-10,91.77,117.206,0
2009-02-11,91.72,116.661,0
2009-02-12,91.67,116.117,0
2009-02-13,91.67,116.117,22.2
2009-02-14,91.63,115.683,0
2009-02-15,91.59,115.25,0.4
2009-02-16,91.54,114.711,0
2009-02-17,91.5,114.28,0
2009-02-18,91.45,113.744,0
2009-02-19,91.42,113.423,10.1
2009-02-20,91.37,112.889,0.7
2009-02-21,91.33,112.463,0
2009-02-22,91.31,112.251,19.9
2009-02-23,91.29,112.039,0.1
2009-02-24,91.26,111.721,2.3
2009-02-25,91.23,111.404,4.1
2009-02-26,91.19,110.982,0
2009-02-27,91.15,110.561,0
2009-02-28,91.1,110.036,0
2009-03-01,91.06,109.618,0
2009-03-02,91.01,109.096,1.1
2009-03-03,90.98,108.784,9.9
2009-03-04,90.94,108.369,0
2009-03-05,90.9,107.954,7.2
2009-03-06,90.85,107.438,0.1
2009-03-07,90.81,107.026,0
2009-03-08,90.77,106.615,0
2009-03-09,90.72,106.103,0
2009-03-10,90.67,105.593,0
2009-03-11,90.62,105.084,0
2009-03-12,90.56,104.476,4.7
2009-03-13,90.53,104.173,13.8
2009-03-14,90.5,103.87,0
2009-03-15,90.46,103.467,0
2009-03-16,90.42,103.066,0
2009-03-17,90.38,102.665,0
2009-03-18,90.33,102.166,0
2009-03-19,90.28,101.668,0
2009-03-20,90.23,101.172,0
2009-03-21,90.2,100.876,14.5
2009-03-22,90.18,100.678,1.2
2009-03-23,90.14,100.284,0
2009-03-24,90.1,99.89,0
2009-03-25,90.06,99.498,0
2009-03-26,90.01,99.009,0
2009-03-27,89.96,98.522,0
2009-03-28,89.92,98.133,0
2009-03-29,89.87,97.649,0
2009-03-30,89.82,97.166,0
2009-03-31,89.76,96.589,0
2009-04-01,89.71,96.11,0
2009-04-02,89.66,95.632,0
2009-04-03,89.61,95.156,0
2009-04-04,89.55,94.586,0
2009-04-05,89.5,94.114,0
2009-04-06,89.44,93.549,0
2009-04-07,89.38,92.987,0
2009-04-08,89.33,92.519,0
2009-04-09,89.27,91.961,0
2009-04-10,89.21,91.404,0
2009-04-11,89.14,90.758,0
2009-04-12,89.08,90.207,0
2009-04-13,89.02,89.658,3.4
2009-04-14,88.96,89.111,1.3
2009-04-15,88.89,88.476,0.3
2009-04-16,88.84,88.024,0
2009-04-17,88.78,87.483,0
2009-04-18,88.71,86.856,0
2009-04-19,88.65,86.32,0
2009-04-20,88.7,86.766,55.1
2009-04-21,88.98,89.293,0.3
2009-04-22,89.02,89.658,0
2009-04-23,89,89.475,0
2009-04-24,88.96,89.111,13.5
2009-04-25,88.95,89.02,3.3
2009-04-26,88.92,88.747,0
2009-04-27,88.88,88.385,0
2009-04-28,88.84,88.024,0
2009-04-29,88.79,87.573,0
2009-04-30,88.73,87.035,0
2009-05-01,88.67,86.499,0
2009-05-02,88.61,85.965,2.4
2009-05-03,88.57,85.61,6.1
2009-05-04,88.51,85.08,0
2009-05-05,88.44,84.464,0
2009-05-06,88.4,84.113,3.4
2009-05-07,88.32,83.415,0
2009-05-08,88.26,82.894,0
2009-05-09,88.18,82.202,0
2009-05-10,88.1,81.515,0
2009-05-11,88.02,80.831,0
2009-05-12,87.96,80.321,8.4
2009-05-13,87.88,79.644,0
2009-05-14,87.8,78.971,0
2009-05-15,87.72,78.301,0.4
2009-05-16,87.7,78.134,40.7
2009-05-17,87.67,77.885,2.3
2009-05-18,87.63,77.553,0
2009-05-19,87.57,77.056,0
2009-05-20,87.51,76.562,0
2009-05-21,87.75,78.552,56.2
2009-05-22,88.2,82.375,0.2
2009-05-23,88.22,82.548,0
2009-05-24,88.2,82.375,0
2009-05-25,88.15,81.944,0
2009-05-26,88.09,81.429,3
2009-05-27,88.03,80.916,5.9
2009-05-28,88,80.661,0
2009-05-29,87.93,80.066,0
2009-05-30,87.86,79.475,0
2009-05-31,87.8,78.971,0
2009-06-01,87.72,78.301,0
2009-06-02,87.65,77.719,0
2009-06-03,87.59,77.222,0
2009-06-04,87.51,76.562,0
2009-06-05,87.44,75.988,0
2009-06-06,87.36,75.336,0.3
2009-06-07,87.29,74.768,0
2009-06-08,87.21,74.123,0
2009-06-09,87.14,73.561,11
2009-06-10,87.1,73.242,5.2
2009-06-11,87.05,72.843,0
2009-06-12,86.97,72.209,0
2009-06-13,86.9,71.657,0
2009-06-14,86.82,71.03,0
2009-06-15,86.73,70.329,0
2009-06-16,86.64,69.632,0
2009-06-17,86.55,68.94,0
2009-06-18,86.46,68.253,0
2009-06-19,86.37,67.57,0
2009-06-20,86.28,66.892,2.1
2009-06-21,86.2,66.293,5.2
2009-06-22,86.5,68.558,65.1
2009-06-23,86.62,69.478,0
2009-06-24,86.61,69.401,0
2009-06-25,86.54,68.864,0
2009-06-26,86.46,68.253,0
2009-06-27,86.38,67.646,0
2009-06-28,86.3,67.042,1.4
2009-06-29,86.41,67.873,40.2
2009-06-30,86.52,68.711,11.6
2009-07-01,86.58,69.171,0
2009-07-02,86.61,69.401,0.1
2009-07-03,86.58,69.171,0.3
2009-07-04,86.52,68.711,3.3
2009-07-05,86.46,68.253,0.6
2009-07-06,86.4,67.797,0.2
2009-07-07,92.5,125.367,212.2
2009-07-08,94.11,144.692,1
2009-07-09,94.4,148.372,19.9
2009-07-10,94.69,152.115,0
2009-07-11,95.34,160.707,59.4
2009-07-12,96.46,170.856,16.4
2009-07-13,97.45,190.953,32.2
2009-07-14,97.96,198.843,6
2009-07-15,101.29,256.373,130.7
2009-07-16,105.55,347.005,125.4
2009-07-17,104.8,329.403,2.6
2009-07-18,103.37,298.014,0.2
2009-07-19,102.61,282.261,13.3
2009-07-20,102.79,285.935,3.6
2009-07-21,103.68,304.623,47.7
2009-07-22,104.11,313.968,0
2009-07-23,104.04,312.432,0.2
2009-07-24,103.25,295.485,17.5
2009-07-25,102.87,287.579,0.3
2009-07-26,102.48,279.629,6.8
2009-07-27,102.32,276.415,0
2009-07-28,102.39,277.818,34.6
2009-07-29,103.14,293.18,14.8
2009-07-30,103.36,297.803,0.8
2009-07-31,103.48,300.347,0.8
2009-08-01,103.55,301.838,4.8
2009-08-02,103.6,302.907,0.2
2009-08-03,103.62,303.335,0.1
2009-08-04,103.61,303.121,0
2009-08-05,103.57,302.266,0
2009-08-06,103.51,300.986,0
2009-08-07,103.55,301.838,34.8
2009-08-08,103.11,292.554,0
2009-08-09,102.39,277.818,0
2009-08-10,102.06,271.251,0
2009-08-11,102.41,278.22,61.4
2009-08-12,103.11,292.554,7.9
2009-08-13,103.4,298.649,0.8
2009-08-14,103.53,301.412,0
2009-08-15,103.55,301.838,0
2009-08-16,103.55,301.838,0
2009-08-17,103.51,300.986,0
2009-08-18,103.45,299.709,0
2009-08-19,103.38,298.226,0
2009-08-20,103.33,297.169,6.7
2009-08-21,103.29,296.326,7.7
2009-08-22,103.23,295.065,0
2009-08-23,103.17,293.807,0
2009-08-24,103.1,292.345,0
2009-08-25,103.03,290.889,0
2009-08-26,102.95,289.231,0
2009-08-27,102.93,288.817,16.3
2009-08-28,102.97,289.644,5.7
2009-08-29,102.96,289.437,0
2009-08-30,102.91,288.404,0
2009-08-31,102.86,287.374,0.3
2009-09-01,102.8,286.14,0
2009-09-02,102.73,284.707,0
2009-09-03,102.67,283.482,0
2009-09-04,102.6,282.058,0
2009-09-05,102.53,280.639,0
2009-09-06,102.46,279.226,0
2009-09-07,102.39,277.818,0
2009-09-08,102.32,276.415,0
2009-09-09,102.25,275.018,0
2009-09-10,102.18,273.625,0
2009-09-11,102.11,272.238,0.3
2009-09-12,102.06,271.251,1.8
2009-09-13,102,270.069,0
2009-09-14,101.94,268.891,0
2009-09-15,101.89,267.912,0.1
2009-09-16,101.83,266.742,0
2009-09-17,101.78,265.769,0
2009-09-18,101.72,264.605,0
2009-09-19,101.66,263.444,0
2009-09-20,101.61,262.48,0
2009-09-21,101.56,261.519,1.4
2009-09-22,101.51,260.56,0
2009-09-23,101.48,259.986,5.3
2009-09-24,101.44,259.222,0
2009-09-25,101.41,258.651,3.5
2009-09-26,101.37,257.89,0
2009-09-27,101.36,257.7,23.8
2009-09-28,101.34,257.32,0.5
2009-09-29,101.31,256.751,0
2009-09-30,101.28,256.183,1.7
2009-10-01,101.24,255.428,15.5
2009-10-02,101.28,256.183,14.6
2009-10-03,101.27,255.994,0
2009-10-04,101.25,255.616,0.2
2009-10-05,101.22,255.05,0
2009-10-06,101.18,254.297,0
2009-10-07,101.15,253.734,0
2009-10-08,101.12,253.171,0
2009-10-09,101.08,252.422,0
2009-10-10,101.05,251.861,0
2009-10-11,101.01,251.115,0
2009-10-12,100.98,250.556,0
2009-10-13,100.94,249.813,0.3
2009-10-14,100.92,249.442,3.5
2009-10-15,100.89,248.886,0
2009-10-16,100.86,248.331,0
2009-10-17,100.83,247.777,7.2
2009-10-18,100.8,247.224,0
2009-10-19,100.77,246.671,0
2009-10-20,100.74,246.12,0
2009-10-21,100.71,245.57,0
2009-10-22,100.68,245.02,0
2009-10-23,100.64,244.289,0
2009-10-24,100.61,243.742,0
2009-10-25,100.58,243.195,0
2009-10-26,100.55,242.65,0
2009-10-27,100.52,242.105,0
2009-10-28,100.49,241.561,0
2009-10-29,100.47,241.199,8.3
2009-10-30,100.44,240.657,0
2009-10-31,100.42,240.296,0.2
2009-11-01,100.38,239.575,0
2009-11-02,100.34,238.856,1.2
2009-11-03,100.32,238.497,0
2009-11-04,100.29,237.959,0
2009-11-05,100.26,237.422,0
2009-11-06,100.23,236.886,0
2009-11-07,100.2,236.351,0
2009-11-08,100.19,236.173,21.1
2009-11-09,100.18,235.995,0.2
2009-11-10,100.16,235.639,1.9
2009-11-11,100.13,235.106,0
2009-11-12,100.1,234.574,0
2009-11-13,100.08,234.22,6.6
2009-11-14,100.05,233.689,0.1
2009-11-15,100.01,232.983,0
2009-11-16,99.98,232.455,0
2009-11-17,99.94,231.751,0
2009-11-18,99.91,231.225,0
2009-11-19,99.88,230.699,0
2009-11-20,99.85,230.174,0
2009-11-21,99.81,229.476,0
2009-11-22,99.78,228.953,0
2009-11-23,99.75,228.431,0
2009-11-24,99.72,227.91,0
2009-11-25,99.68,227.217,0
2009-11-26,99.65,226.698,0
2009-11-27,99.62,226.18,0
2009-11-28,99.59,225.663,0
2009-11-29,99.56,225.147,3.9
2009-11-30,99.53,224.631,0
2009-12-01,99.5,224.117,0
2009-12-02,99.47,223.603,0
2009-12-03,99.43,222.919,0.5
2009-12-04,99.4,222.408,0.1
2009-12-05,99.37,221.897,6.5
2009-12-06,99.34,221.387,0
2009-12-07,99.31,220.878,0
2009-12-08,99.28,220.369,0
2009-12-09,99.25,219.862,4.7
2009-12-10,99.23,219.524,9.2
2009-12-11,99.21,219.187,1.3
2009-12-12,99.18,218.681,0
2009-12-13,99.15,218.177,0
2009-12-14,99.11,217.506,0
2009-12-15,99.08,217.003,0
2009-12-16,99.04,216.334,0
2009-12-17,99.01,215.834,0
2009-12-18,98.98,215.334,0.1
2009-12-19,98.94,214.669,0
2009-12-20,98.91,214.171,0.3
2009-12-21,98.88,213.675,0.3
2009-12-22,98.85,213.178,0
2009-12-23,98.82,212.683,0.2
2009-12-24,98.78,212.024,0
2009-12-25,98.74,211.367,0
2009-12-26,98.71,210.875,0
2009-12-27,98.67,210.22,0
2009-12-28,98.64,209.73,0
2009-12-29,98.61,209.241,0
2009-12-30,98.57,208.59,0
2009-12-31,98.54,208.102,0.7
2010-01-01,98.51,207.616,0
2010-01-02,98.46,206.807,0
2010-01-03,98.43,206.322,0
2010-01-04,98.41,206,3.1
2010-01-05,98.37,205.356,0.3
2010-01-06,98.34,204.875,0
2010-01-07,98.3,204.233,0
2010-01-08,98.27,203.754,0
2010-01-09,98.23,203.115,0
2010-01-10,98.19,202.477,0
2010-01-11,98.15,201.842,0
2010-01-12,98.12,201.367,0
2010-01-13,98.09,200.892,0
2010-01-14,98.05,200.26,0
2010-01-15,98.02,199.787,0
2010-01-16,97.98,199.157,0
2010-01-17,97.94,198.529,0
2010-01-18,97.9,197.903,0
2010-01-19,97.86,197.278,0
2010-01-20,97.85,197.122,9
2010-01-21,97.81,196.498,0
2010-01-22,97.78,196.032,0
2010-01-23,97.75,195.566,0.4
2010-01-24,97.71,194.946,0
2010-01-25,97.67,194.328,0
2010-01-26,97.64,193.866,0
2010-01-27,97.61,193.404,11.1
2010-01-28,97.58,192.942,0
2010-01-29,97.55,192.482,0
2010-01-30,97.51,191.87,0
2010-01-31,97.48,191.411,0
2010-02-01,97.45,190.953,0
2010-02-02,97.41,190.344,0
2010-02-03,97.38,189.889,0
2010-02-04,97.34,189.282,0
2010-02-05,97.3,188.677,0
2010-02-06,97.27,188.224,0
2010-02-07,97.23,187.622,0
2010-02-08,97.21,187.321,10.5
2010-02-09,97.19,187.02,7.9
2010-02-10,97.19,187.02,13.4
2010-02-11,97.32,188.979,29.2
2010-02-12,97.4,190.192,1.8
2010-02-13,97.43,190.649,0
2010-02-14,97.44,190.801,0
2010-02-15,97.42,190.497,0
2010-02-16,97.4,190.192,0
2010-02-17,97.38,189.889,0
2010-02-18,97.35,189.434,0.4
2010-02-19,97.32,188.979,0
2010-02-20,97.29,188.526,0
2010-02-21,97.26,188.073,0
2010-02-22,97.23,187.622,0
2010-02-23,97.2,187.17,0
2010-02-24,97.16,186.57,0
2010-02-25,97.43,190.649,57.3
2010-02-26,97.72,195.101,9.2
2010-02-27,97.87,197.434,1.9
2010-02-28,97.94,198.529,0
2010-03-01,97.99,199.314,7.4
2010-03-02,98.01,199.629,0
2010-03-03,98.02,199.787,0
2010-03-04,98.03,199.944,6.5
2010-03-05,98.04,200.102,7.4
2010-03-06,98.07,200.576,8.7
2010-03-07,98.11,201.208,0.6
2010-03-08,98.14,201.684,0
2010-03-09,98.16,202.001,0.5
2010-03-10,98.17,202.16,0.5
2010-03-11,98.17,202.16,1.4
2010-03-12,98.15,201.842,0
2010-03-13,98.13,201.525,0
2010-03-14,98.1,201.05,0.5
2010-03-15,98.12,201.367,18.3
2010-03-16,98.13,201.525,0
2010-03-17,98.14,201.684,0.1
2010-03-18,98.15,201.842,2.4
2010-03-19,98.14,201.684,0
2010-03-20,98.12,201.367,0
2010-03-21,98.07,200.576,0
2010-03-22,98.03,199.944,1
2010-03-23,98,199.472,6.3
2010-03-24,97.96,198.843,0
2010-03-25,97.91,198.059,0.4
2010-03-26,97.86,197.278,0
2010-03-27,97.81,196.498,0
2010-03-28,97.76,195.721,0
2010-03-29,97.7,194.792,0
2010-03-30,97.63,193.711,0
2010-03-31,97.61,193.404,24.3
2010-04-01,97.62,193.557,21.8
2010-04-02,97.69,194.637,0
2010-04-03,97.72,195.101,0
2010-04-04,97.72,195.101,0
2010-04-05,97.69,194.637,0
2010-04-06,97.64,193.866,0
2010-04-07,97.59,193.096,0
2010-04-08,97.52,192.023,0
2010-04-09,97.46,191.106,0
2010-04-10,97.39,190.04,0
2010-04-11,97.32,188.979,2.5
2010-04-12,97.27,188.224,5.7
2010-04-13,97.18,186.87,0.6
2010-04-14,97.11,185.822,0.3
2010-04-15,97.03,184.629,0.7
2010-04-16,96.95,183.442,0
2010-04-17,96.87,182.261,0
2010-04-18,96.78,180.938,0.7
2010-04-19,96.73,180.206,18.2
2010-04-20,96.67,179.331,0
2010-04-21,96.62,178.604,14.9
2010-04-22,96.94,183.294,33.7
2010-04-23,97.13,186.121,0.6
2010-04-24,97.19,187.02,0
2010-04-25,97.19,181.463,0
2010-04-26,97.28,182.805,44
2010-04-27,97.85,191.481,0.3
2010-04-28,98.08,195.071,14.5
2010-04-29,98.25,197.759,0.6
2010-04-30,98.31,198.715,0
2010-05-01,98.34,199.194,0
2010-05-02,98.32,198.874,0
2010-05-03,98.28,198.236,0
2010-05-04,98.24,197.6,0
2010-05-05,98.17,196.491,0.6
2010-05-06,98.12,195.701,3.6
2010-05-07,98.05,194.6,0
2010-05-08,97.97,193.348,0
2010-05-09,97.88,191.946,0
2010-05-10,97.79,190.553,0
2010-05-11,97.69,189.014,0
2010-05-12,97.58,187.332,0
2010-05-13,97.47,185.662,0
2010-05-14,97.35,183.853,0
2010-05-15,97.23,182.058,0
2010-05-16,97.11,180.277,0
2010-05-17,96.99,178.508,13.4
2010-05-18,97.6,187.637,71.5
2010-05-19,97.96,193.192,2.7
2010-05-20,98.04,194.443,0
2010-05-21,98.04,194.443,0
2010-05-22,98.04,194.443,28.5
2010-05-23,98.2,196.966,4.5
2010-05-24,98.29,198.396,6.2
2010-05-25,98.35,199.354,3.7
2010-05-26,98.37,199.674,0.2
2010-05-27,98.34,199.194,0
2010-05-28,98.27,198.077,0
2010-05-29,98.19,196.807,0
2010-05-30,98.08,195.071,0
2010-05-31,97.97,193.348,0
2010-06-01,97.85,191.481,0
2010-06-02,97.73,189.628,0
2010-06-03,97.6,187.637,0
2010-06-04,97.46,185.511,0
2010-06-05,97.32,183.403,0.1
2010-06-06,97.18,181.314,0
2010-06-07,97.03,179.096,0
2010-06-08,96.89,177.045,0
2010-06-09,96.73,174.723,0
2010-06-10,96.58,172.566,0
2010-06-11,96.42,170.288,0.2
2010-06-12,96.27,168.174,5.3
2010-06-13,96.13,166.217,0
2010-06-14,95.97,164.002,0
2010-06-15,95.81,161.809,0
2010-06-16,95.63,159.368,0
2010-06-17,95.46,157.087,0
2010-06-18,95.29,154.83,1
2010-06-19,95.12,152.595,0
2010-06-20,94.94,150.255,0
2010-06-21,94.76,147.94,0
2010-06-22,94.57,145.524,0
2010-06-23,94.37,143.01,0
2010-06-24,94.18,140.649,0
2010-06-25,93.99,138.315,0
2010-06-26,93.84,136.49,13.6
2010-06-27,93.69,134.682,1.7
2010-06-28,93.63,133.963,28.4
2010-06-29,93.52,132.651,0
2010-06-30,93.39,131.112,0
2010-07-01,93.35,130.641,29.8
2010-07-02,93.31,130.17,20.9
2010-07-03,93.32,130.288,4.2
2010-07-04,93.25,129.467,0.1
2010-07-05,93.15,128.3,0
2010-07-06,93.05,127.14,0
2010-07-07,92.94,125.871,0
2010-07-08,92.83,124.61,0.1
2010-07-09,92.71,123.244,0
2010-07-10,92.61,122.112,12.4
2010-07-11,93.54,132.889,98.1
2010-07-12,94.1,139.663,0.7
2010-07-13,94.32,142.386,18.2
2010-07-14,94.55,145.271,0
2010-07-15,94.61,146.03,2.1
2010-07-16,95.74,160.857,78.1
2010-07-17,97.3,183.104,10.4
2010-07-18,97.85,191.481,1
2010-07-19,98.07,194.914,0.1
2010-07-20,98.17,196.491,4
2010-07-21,98.29,198.396,7.9
2010-07-22,98.36,199.514,0
2010-07-23,98.38,199.834,0
2010-07-24,98.38,199.834,10.9
2010-07-25,98.43,200.637,4.7
2010-07-26,98.47,201.28,4.6
2010-07-27,98.53,202.249,3.3
2010-07-28,99.79,223.471,69.3
2010-07-29,100.6,237.969,4.8
2010-07-30,100.89,243.304,0.1
2010-07-31,101,245.347,0
2010-08-01,101.05,246.278,0
2010-08-02,101.07,246.652,0.4
2010-08-03,101.07,246.652,0
2010-08-04,101.05,246.278,0
2010-08-05,101.01,245.533,3.1
2010-08-06,101,245.347,3.3
2010-08-07,100.97,244.789,0.5
2010-08-08,100.93,244.046,0
2010-08-09,100.89,243.304,0.7
2010-08-10,101.12,247.587,93.6
2010-08-11,103.93,304.1,50
2010-08-12,104.49,316.433,0
2010-08-13,104.94,326.637,32.8
2010-08-14,105.35,336.173,0.2
2010-08-15,105.67,343.78,15.2
2010-08-16,106.1,354.236,29
2010-08-17,108.19,409.194,94.4
2010-08-18,108.03,404.729,0
2010-08-19,107.5,390.254,0
2010-08-20,107.18,381.744,0
2010-08-21,107.05,378.335,0
2010-08-22,106.9,374.435,0
2010-08-23,106.73,370.059,0
2010-08-24,106.54,365.222,0
2010-08-25,106.36,360.692,21.8
2010-08-26,106.38,361.193,29
2010-08-27,106.22,357.203,13.4
2010-08-28,107.06,378.596,120.5
2010-08-29,107.82,398.936,23.6
2010-08-30,106.93,375.212,4.2
2010-08-31,105.86,348.366,2.4
2010-09-01,105.69,344.26,71.7
2010-09-02,106.54,365.222,11.2
2010-09-03,106.47,363.454,0.1
2010-09-04,106.41,361.945,0
2010-09-05,106,351.78,0
2010-09-06,105.56,341.149,15
2010-09-07,105.74,345.463,9.1
2010-09-08,105.83,347.639,0.5
2010-09-09,105.91,349.582,0
2010-09-10,105.99,351.535,0.4
2010-09-11,106.22,357.203,35.9
2010-09-12,106.98,376.51,33
2010-09-13,107.3,384.915,0
2010-09-14,107.44,388.645,0.6
2010-09-15,107.53,391.061,0.7
2010-09-16,107.59,392.678,0
2010-09-17,107.61,393.219,0
